building_name,building_address,building_stationText,building_AFText,room_floor,room_layout,room_url
テラス文京本郷,東京都文京区本郷2丁目14-7,東京メトロ丸ノ内線 本郷三丁目駅 徒歩4分;JR総武線 御茶ノ水駅 徒歩9分;JR中央線 水道橋駅 徒歩11分,4年 / 13階建,8階,1K,https://www.homes.co.jp/chintai/room/ce6d0abaa758533c3c6e5e69e4b5e9739a362bb6/
東京メトロ千代田線 根津駅 徒歩4分,東京都文京区根津1丁目22-13,東京メトロ千代田線 根津駅 徒歩4分;東京メトロ南北線 東大前駅 徒歩9分;東京メトロ千代田線 千駄木駅 徒歩10分,11年 / 10階建,2階,1K,https://www.homes.co.jp/chintai/room/0d7e7246452ee6248467b672731360dc397a5098/
ヒューリックレジデンス茗荷谷,東京都文京区小日向4丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩7分;東京メトロ有楽町線 江戸川橋駅 徒歩15分;東京メトロ丸ノ内線 後楽園駅 徒歩20分,14年 / 7階建,4階,ワンルーム,https://www.homes.co.jp/chintai/room/585f98d23df984f4bdeb9bfb0c8d60d146ded883/
都営大江戸線 飯田橋駅 徒歩10分,東京都文京区水道1丁目2-6,東京メトロ丸ノ内線 後楽園駅 徒歩10分;都営大江戸線 飯田橋駅 徒歩10分;東京メトロ有楽町線 江戸川橋駅 徒歩13分,11年 / 6階建,3階,1K,https://www.homes.co.jp/chintai/room/7ce977a2abc0a011b74e01352f7ff7d2a4448732/
都営大江戸線 飯田橋駅 徒歩10分,東京都文京区水道1丁目2-6,東京メトロ丸ノ内線 後楽園駅 徒歩10分;都営大江戸線 飯田橋駅 徒歩10分;東京メトロ有楽町線 江戸川橋駅 徒歩13分,11年 / 6階建,3階,1K,https://www.homes.co.jp/chintai/room/500f39e08ab2091d7e834bb04b5e2d02e1aa03ff/
グランエッグス文京大塚S,東京都文京区大塚4丁目,東京メトロ丸ノ内線 新大塚駅 徒歩5分;東京メトロ丸ノ内線 茗荷谷駅 徒歩10分;都電荒川線 向原駅 徒歩14分,10年 / 3階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/0af015ebfe2ed91884a332a134c1a62cb6dd15ec/
Kanoa文京白山,東京都文京区白山1丁目,都営三田線 白山駅 徒歩5分;東京メトロ南北線 東大前駅 徒歩6分;都営大江戸線 「春日」 駅から徒歩12分,3年 / 3階建,2階,1LDK,https://www.homes.co.jp/chintai/room/d0b630b72d8fd7aa6dc0249b659106e5c11567e7/
東京メトロ有楽町線 江戸川橋駅 徒歩4分,東京都文京区水道2丁目4-17,東京メトロ有楽町線 江戸川橋駅 徒歩4分;東京メトロ東西線 神楽坂駅 徒歩12分;総武・中央緩行線 飯田橋駅 徒歩16分,15年 / 9階建,4階,1K,https://www.homes.co.jp/chintai/room/9cace49a8902e5b0a05903b0035abe0fd3fe3e90/
ザ・パークハビオ本郷菊坂,東京都文京区本郷4丁目37-12,都営大江戸線 本郷三丁目駅 徒歩2分;都営三田線 春日駅 徒歩8分;東京メトロ丸ノ内線 後楽園駅 徒歩13分,3年 / 13階建,8階,1K,https://www.homes.co.jp/chintai/room/dcbcc56725fe17c69e8554f7c64d9ee5fe889ccb/
ザ・パークハビオ本郷菊坂,東京都文京区本郷4丁目37-12,都営大江戸線 本郷三丁目駅 徒歩2分;都営三田線 春日駅 徒歩8分;東京メトロ丸ノ内線 後楽園駅 徒歩13分,3年 / 13階建,7階,ワンルーム,https://www.homes.co.jp/chintai/room/49642dd3bb11414082b1bdf865a738b582ebe8a5/
ザ・パークハビオ本郷菊坂,東京都文京区本郷4丁目37-12,都営大江戸線 本郷三丁目駅 徒歩2分;都営三田線 春日駅 徒歩8分;東京メトロ丸ノ内線 後楽園駅 徒歩13分,3年 / 13階建,6階,1K,https://www.homes.co.jp/chintai/room/6484001ad0afc6b64a4e25f78388182e51198f23/
東京メトロ有楽町線 江戸川橋駅 徒歩3分,東京都文京区音羽1丁目26番14号,東京メトロ有楽町線 江戸川橋駅 徒歩3分;東京メトロ有楽町線 護国寺駅 徒歩13分;東京メトロ丸ノ内線 茗荷谷駅 徒歩15分,15年 / 11階建,8階,1K,https://www.homes.co.jp/chintai/room/7b4a573d7c42f1bb642ef426b243c26b9402da10/
スカイコートパレス後楽園,東京都文京区小石川1丁目13-13,都営三田線 春日駅 徒歩4分;東京メトロ丸ノ内線 後楽園駅 徒歩7分;都営三田線 白山駅 徒歩14分,13年 / 11階建,3階,1K,https://www.homes.co.jp/chintai/room/0e8c0274251aa686f50ad8660264720ac7092a59/
ステラ本郷,東京都文京区本郷6丁目,都営三田線 春日駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩8分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩10分,13年 / 3階建,1階,1K,https://www.homes.co.jp/chintai/room/3ed977538cef8003866100633604238229cc65d8/
ジェノヴィア東大前グリーンヴェール,東京都文京区本郷5丁目30-18,東京メトロ丸ノ内線 本郷三丁目駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩8分;都営三田線 春日駅 徒歩12分,8年 / 14階建,14階,1LDK,https://www.homes.co.jp/chintai/room/fa84589ad3b0db9f915100e9399f6bf57f9352e6/
ジェノヴィア東大前グリーンヴェール,東京都文京区本郷5丁目30-18,東京メトロ丸ノ内線 本郷三丁目駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩8分;都営三田線 春日駅 徒歩12分,8年 / 14階建,5階,1K,https://www.homes.co.jp/chintai/room/c70ce190384d9d5082b320ef8febc0d30c758425/
ジェノヴィア東大前グリーンヴェール,東京都文京区本郷5丁目30-18,東京メトロ丸ノ内線 本郷三丁目駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩8分;都営三田線 春日駅 徒歩12分,8年 / 14階建,3階,1K,https://www.homes.co.jp/chintai/room/21aaaa95b8fe4fbe85975e8e497cf0e595c08290/
東京メトロ南北線 東大前駅 徒歩5分,東京都文京区向丘2丁目16-4,東京メトロ南北線 東大前駅 徒歩5分;都営三田線 白山駅 徒歩8分;東京メトロ南北線 本駒込駅 徒歩9分,15年 / 4階建,3階,1K,https://www.homes.co.jp/chintai/room/29697d7d7726ede8b6fe3abc5e61d273d5db3fe1/
東京メトロ南北線 本駒込駅 徒歩3分,東京都文京区本駒込1丁目18-10,東京メトロ南北線 本駒込駅 徒歩3分;都営三田線 白山駅 徒歩7分,新築 / 3階建,2階,1LDK,https://www.homes.co.jp/chintai/room/d9d3bd38c45a8c33edd75c7b99682cd66daa93dc/
ヒルトップ茗和,東京都文京区小日向1丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;東京メトロ有楽町線 江戸川橋駅 徒歩8分;東京メトロ有楽町線 護国寺駅 徒歩17分,7年 / 3階建,2階,1LDK,https://www.homes.co.jp/chintai/room/e00b423ccd9f805523ae49963ef2ae2591275221/
東京メトロ丸ノ内線 新大塚駅 徒歩4分,東京都文京区大塚4丁目,東京メトロ丸ノ内線 新大塚駅 徒歩4分;東京メトロ丸ノ内線 茗荷谷駅 徒歩10分;都電荒川線 向原駅 徒歩14分,10年 / 3階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/919733b24333ccd6a45c360fc40b2a823c008a09/
東京メトロ南北線 本駒込駅 徒歩8分,東京都文京区千駄木5丁目,東京メトロ南北線 本駒込駅 徒歩8分;東京メトロ千代田線 千駄木駅 徒歩12分;都営三田線 白山駅 徒歩14分,14年 / 8階建,3階,1K,https://www.homes.co.jp/chintai/room/0c71ecf433b1ef6f0337637a623084c2bf6b7f38/
東京メトロ南北線 本駒込駅 徒歩8分,東京都文京区千駄木5丁目,東京メトロ南北線 本駒込駅 徒歩8分;東京メトロ千代田線 千駄木駅 徒歩12分;都営三田線 白山駅 徒歩14分,14年 / 8階建,2階,2LDK,https://www.homes.co.jp/chintai/room/6cd6a0a50a647522feed9680af1732fde798720a/
リブリ・アカデミー,東京都文京区白山1丁目,都営三田線 春日駅 徒歩8分;都営三田線 白山駅 徒歩8分;東京メトロ南北線 東大前駅 徒歩13分,12年 / 3階建,2階,1K,https://www.homes.co.jp/chintai/room/5c57debc7c7a10f41e9a5ab6ceed8f35fb898905/
東京メトロ丸ノ内線 茗荷谷駅 徒歩7分,東京都文京区小日向4丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩7分;東京メトロ有楽町線 江戸川橋駅 徒歩13分;東京メトロ丸ノ内線 後楽園駅 徒歩20分,14年 / 8階建,4階,ワンルーム,https://www.homes.co.jp/chintai/room/69faf7b9b471fbbe0759acd52555ca2c283e2b8b/
ソラシア小石川,東京都文京区小石川1丁目23-2,都営三田線 春日駅 徒歩5分;東京メトロ丸ノ内線 後楽園駅 徒歩9分;都営三田線 白山駅 徒歩14分,12年 / 15階建,7階,1K,https://www.homes.co.jp/chintai/room/fbe9ad70b7739ddb2ed32599e1a9c90a52ada81e/
コンシェリア文京小石川,東京都文京区小石川1丁目,都営大江戸線 春日駅 徒歩5分;東京メトロ丸ノ内線 後楽園駅 徒歩10分;都営三田線 白山駅 徒歩12分,12年 / 14階建,4階,1K,https://www.homes.co.jp/chintai/room/85e46fc979387a74828a03c5d31ebcfb9cd93858/
ファベル文京千石,東京都文京区千石4丁目,都営三田線 千石駅 徒歩6分;JR山手線 巣鴨駅 徒歩12分;東京メトロ丸ノ内線 新大塚駅 徒歩18分,2年 / 3階建,1階,1LDK,https://www.homes.co.jp/chintai/room/2b5115c38c824c65c648a7f522beb8a628a339d2/
クレイノララメゾン音羽,東京都文京区音羽1丁目,東京メトロ有楽町線 江戸川橋駅 徒歩6分;東京メトロ有楽町線 護国寺駅 徒歩13分;東京メトロ丸ノ内線 茗荷谷駅 徒歩16分,7年 / 2階建,2階,1LDK,https://www.homes.co.jp/chintai/room/ac4811243965f248fd061565989542c669537227/
都営三田線 春日駅 徒歩7分,東京都文京区本郷6丁目,都営三田線 春日駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩8分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩10分,13年 / 3階建,1階,1K,https://www.homes.co.jp/chintai/room/ac972ed82694db6c309841936d8fc18b0bc7e803/
カーサ ベルリオ,東京都文京区小日向2丁目1-12,東京メトロ有楽町線 江戸川橋駅 徒歩6分;東京メトロ丸ノ内線 茗荷谷駅 徒歩11分;東京メトロ東西線 神楽坂駅 徒歩17分,7年 / 2階建,1階,1LDK,https://www.homes.co.jp/chintai/room/21380fb9fcf2c17c1f8b932d5e5d2dcc5bb3c16b/
都営大江戸線 本郷三丁目駅 徒歩2分,東京都文京区本郷4丁目,都営大江戸線 本郷三丁目駅 徒歩2分;都営三田線 春日駅 徒歩10分;東京メトロ丸ノ内線 後楽園駅 徒歩13分,3年 / 13階建,8階,1K,https://www.homes.co.jp/chintai/room/82a00d214bf15eace2ad7cd81bd22fc32e9d371f/
都営大江戸線 本郷三丁目駅 徒歩2分,東京都文京区本郷4丁目,都営大江戸線 本郷三丁目駅 徒歩2分;都営三田線 春日駅 徒歩10分;東京メトロ丸ノ内線 後楽園駅 徒歩13分,3年 / 13階建,7階,ワンルーム,https://www.homes.co.jp/chintai/room/dfc903888e83c0eb37194d4f85ecf3177837e7ad/
都営大江戸線 本郷三丁目駅 徒歩7分,東京都文京区本郷5丁目,都営大江戸線 本郷三丁目駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩8分;都営三田線 春日駅 徒歩12分,8年 / 14階建,3階,1K,https://www.homes.co.jp/chintai/room/a670ff5b88f0be4ff49efe697dc4f8ed59065498/
ラボム,東京都文京区本駒込3丁目,東京メトロ南北線 本駒込駅 徒歩7分;都営三田線 白山駅 徒歩10分;東京メトロ千代田線 千駄木駅 徒歩14分,15年 / 4階建,2階,1K,https://www.homes.co.jp/chintai/room/46e18590ee6931148d2c647057cf55d0fd6e657c/
ラボム,東京都文京区本駒込3丁目,東京メトロ南北線 本駒込駅 徒歩7分;都営三田線 白山駅 徒歩10分;東京メトロ千代田線 千駄木駅 徒歩14分,15年 / 4階建,1階,1K,https://www.homes.co.jp/chintai/room/ccca750c5f1e0ce2234a35d6021bf726faab70fb/
ラボム,東京都文京区本駒込3丁目,東京メトロ南北線 本駒込駅 徒歩7分;都営三田線 白山駅 徒歩10分;東京メトロ千代田線 千駄木駅 徒歩14分,15年 / 4階建,1階,1K,https://www.homes.co.jp/chintai/room/b6355a39d252c82484f5e07e2768fed9dda1a43c/
ＴＥＣ本郷ＥＡＳＴ,東京都文京区本郷1丁目,都営三田線 水道橋駅 徒歩2分;JR総武線 水道橋駅 徒歩5分,新築 / 8階建,8階,ワンルーム,https://www.homes.co.jp/chintai/room/ac23a55c39903cde439cd2ed16358d8f57d9e390/
ＴＥＣ本郷ＥＡＳＴ,東京都文京区本郷1丁目,都営三田線 水道橋駅 徒歩2分;JR総武線 水道橋駅 徒歩5分,新築 / 8階建,5階,ワンルーム,https://www.homes.co.jp/chintai/room/4b586f8cb6d6911884a2e5c81d62a79beb7795a0/
ＴＥＣ本郷ＥＡＳＴ,東京都文京区本郷1丁目,都営三田線 水道橋駅 徒歩2分;JR総武線 水道橋駅 徒歩5分,新築 / 8階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/06120d0e64a705f771d47daf37dc322badae67f5/
アリカ文京本郷,東京都文京区湯島4丁目,東京メトロ丸ノ内線 本郷三丁目駅 徒歩5分;東京メトロ千代田線 湯島駅 徒歩5分;東京メトロ銀座線 末広町駅 徒歩14分,10年 / 11階建,9階,ワンルーム,https://www.homes.co.jp/chintai/room/3fe09ea016ec1107f0b9792c4d1debf3adfa74c7/
都営大江戸線 春日駅 徒歩5分,東京都文京区小石川1丁目,都営大江戸線 春日駅 徒歩5分;東京メトロ丸ノ内線 後楽園駅 徒歩10分;都営三田線 白山駅 徒歩12分,12年 / 14階建,4階,1K,https://www.homes.co.jp/chintai/room/90a5bb631fecd4a101f7f30c329ecbe81534befa/
Glanz大塚,東京都文京区大塚6丁目,東京メトロ丸ノ内線 新大塚駅 徒歩6分;都電荒川線 向原駅 徒歩6分;都電荒川線 東池袋四丁目駅 徒歩8分,11年 / 2階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/f8a538da23c8e5eae1e17903d7878a9d44a0a8cb/
ヒルトップ白山,東京都文京区白山4丁目37,都営三田線 千石駅 徒歩6分;都営三田線 白山駅 徒歩11分,新築 / 3階建,2階,1LDK,https://www.homes.co.jp/chintai/room/30c8ec4554451434acc3da7b02392e821086b796/
ヒルトップ白山,東京都文京区白山4丁目37,都営三田線 千石駅 徒歩6分;都営三田線 白山駅 徒歩11分,新築 / 3階建,1階,1LDK,https://www.homes.co.jp/chintai/room/302a78802a65dffb87cf4065ee65234b2a0c1721/
ヒルトップ白山,東京都文京区白山4丁目37,都営三田線 千石駅 徒歩6分;都営三田線 白山駅 徒歩11分,新築 / 3階建,1階,1LDK,https://www.homes.co.jp/chintai/room/04100b4a92e8721bed4d94b5f743de3a890dd52b/
エスティメゾン千石,東京都文京区千石4丁目,都営三田線 千石駅 徒歩7分;JR山手線 巣鴨駅 徒歩9分;JR山手線 駒込駅 徒歩16分,15年 / 5階建,3階,1K,https://www.homes.co.jp/chintai/room/1e73e4bfba66b0f48722cbd88c065a45b4861cf7/
JR総武線 飯田橋駅 徒歩3分,東京都文京区後楽2丁目,JR総武線 飯田橋駅 徒歩3分;東京メトロ丸ノ内線 後楽園駅 徒歩11分;JR中央線 水道橋駅 徒歩14分,7年 / 10階建,3階,1DK,https://www.homes.co.jp/chintai/room/f151a26e76314fed72f64c7a63b99b68d308c115/
コンフォリア文京春日,東京都文京区西片1丁目15-12,都営三田線 春日駅 徒歩1分;東京メトロ丸ノ内線 後楽園駅 徒歩4分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩14分,15年 / 14階建,6階,ワンルーム,https://www.homes.co.jp/chintai/room/8a1933e854bc3ca399ecc53538fb4bb51bcece0f/
グランカーサ文京千石,東京都文京区千石4丁目1-18,都営三田線 千石駅 徒歩3分;JR山手線 巣鴨駅 徒歩12分;JR山手線 駒込駅 徒歩19分,5年 / 10階建,4階,1LDK,https://www.homes.co.jp/chintai/room/38f384c46b7e4ba98ab371e92e05b1a4ce91bd04/
グランカーサ文京千石,東京都文京区千石4丁目1-18,都営三田線 千石駅 徒歩3分;JR山手線 巣鴨駅 徒歩12分;JR山手線 駒込駅 徒歩19分,5年 / 10階建,3階,1LDK,https://www.homes.co.jp/chintai/room/a23f7591f958ff44293775e63eb3bf0ceb6be7b5/
Ｌａ　ｆｌｅｕｒ　根津,東京都文京区根津2丁目23-15,東京メトロ千代田線 根津駅 徒歩3分;東京メトロ千代田線 千駄木駅 徒歩10分;東京地下鉄南北線 東大前 徒歩14分,9年 / 3階建,1階,1LDK,https://www.homes.co.jp/chintai/room/47e80342e31b532387979e443b59ca91e7aca1b2/
都営三田線 白山駅 徒歩3分,東京都文京区白山1丁目30-6,都営三田線 白山駅 徒歩3分;東京メトロ南北線 本駒込駅 徒歩9分,1年 / 14階建,8階,1LDK,https://www.homes.co.jp/chintai/room/26991c97afaaed4458b0fa393d0a2ab2c86f428f/
ベル・フルール,東京都文京区小石川3丁目10-6,東京メトロ丸ノ内線 茗荷谷駅 徒歩11分;東京メトロ南北線 後楽園駅 徒歩13分;都営三田線 春日駅 徒歩15分,15年 / 3階建,3階,1LDK,https://www.homes.co.jp/chintai/room/9a51f50bc39958d048ed63eb67c38a9c61fd12c3/
solana護国寺,東京都文京区大塚5丁目16-7,東京メトロ有楽町線 護国寺駅 徒歩5分;東京メトロ丸ノ内線 新大塚駅 徒歩6分;東京地下鉄丸ノ内線 茗荷谷 徒歩11分,3年 / 5階建,4階,1LDK,https://www.homes.co.jp/chintai/room/30b13db3b021e9649054e6e5ad891c955efd16de/
solana護国寺,東京都文京区大塚5丁目16-7,東京メトロ有楽町線 護国寺駅 徒歩5分;東京メトロ丸ノ内線 新大塚駅 徒歩6分;東京地下鉄丸ノ内線 茗荷谷 徒歩11分,3年 / 5階建,1階,1LDK,https://www.homes.co.jp/chintai/room/f64e762a6f3fecc3bfe2e3b44702b223062f03e1/
東京メトロ丸ノ内線 新大塚駅 徒歩6分,東京都文京区大塚6丁目15-6,東京メトロ丸ノ内線 新大塚駅 徒歩6分;都電荒川線 向原駅 徒歩6分;都電荒川線 東池袋四丁目駅 徒歩8分,11年 / 2階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/31152c260cce8ac58fada0a406b7b7dbbddb1140/
都営三田線 千石駅 徒歩5分,東京都文京区千石4丁目,都営三田線 千石駅 徒歩5分;JR山手線 巣鴨駅 徒歩10分;JR山手線 駒込駅 徒歩19分,5年 / 10階建,4階,1LDK,https://www.homes.co.jp/chintai/room/830dd8a8e4104d53b383afc6f70113426f26c02d/
都営三田線 千石駅 徒歩5分,東京都文京区千石4丁目,都営三田線 千石駅 徒歩5分;JR山手線 巣鴨駅 徒歩10分;JR山手線 駒込駅 徒歩19分,5年 / 10階建,3階,1LDK,https://www.homes.co.jp/chintai/room/f16a9bb32924b81f7d66e941144f82a225d68c39/
Hill Top本郷,東京都文京区本郷5丁目,東京メトロ丸ノ内線 本郷三丁目駅 徒歩7分;都営三田線 春日駅 徒歩7分;東京メトロ丸ノ内線 後楽園駅 徒歩14分,14年 / 3階建,1階,1K,https://www.homes.co.jp/chintai/room/38225b4a673fcd7394c139f438cd7d9a851f3941/
都営三田線 春日駅 徒歩1分,東京都文京区西片1丁目,都営三田線 春日駅 徒歩1分;東京メトロ丸ノ内線 後楽園駅 徒歩4分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩14分,15年 / 14階建,6階,ワンルーム,https://www.homes.co.jp/chintai/room/e0cbd033661b6ecb0bb59a2c67942dc02478197c/
